       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -36.096317  -22.275625  -57.203866  -58.560854   32.432290   39.356888    2.189991   -1.636330  -69.009631   15.083257   66.062432   79.213034   30.991884  -16.107139   29.896483   11.327906  -40.192749   16.100370   -7.047967   56.351268  -13.629430   -3.036535   16.385199   97.518405   41.292492   12.033091    9.650686    5.491736   31.670085    5.903134    0.127481   26.691816
  -35.997042  -22.127222  -56.884395  -58.619773   32.686695   39.239472    2.173811   -1.499908  -69.204970   15.076090   65.998311   79.487787   30.864194  -16.225866   29.812710   11.332695  -40.316929   16.124838   -7.406387   55.889272  -13.462051   -3.082822   16.380401   97.536586   41.406110   12.034125    9.680051    5.549349   31.811144    5.841485    0.091923   26.773885
  -35.897709  -21.978166  -56.565147  -58.677326   32.946706   39.120582    2.157202   -1.365005  -69.398061   15.068992   65.934478   79.764267   30.737772  -16.346440   29.729740   11.337413  -40.439778   16.149472   -7.761165   55.438596  -13.294592   -3.129305   16.375696   97.553616   41.520234   12.035124    9.709262    5.607977   31.953202    5.780982    0.057000   26.854835
  -35.798307  -21.828459  -56.246157  -58.733518   33.212454   39.000198    2.140166   -1.231606  -69.588921   15.061961   65.870923   80.042468   30.612604  -16.468900   29.647567   11.342060  -40.561319   16.174274   -8.112310   54.998899  -13.127076   -3.175994   16.371085   97.569496   41.634874   12.036090    9.738320    5.667620   32.096254    5.721578    0.022722   26.934666
  -35.698826  -21.678105  -55.927459  -58.788353   33.484078   38.878298    2.122703   -1.099693  -69.777565   15.054998   65.807635   80.322384   30.488676  -16.593291   29.566187   11.346637  -40.681570   16.199244   -8.459831   54.569852  -12.959527   -3.222900   16.366567   97.584225   41.750038   12.037022    9.767226    5.728280   32.240294    5.663226   -0.010899   27.013377
  -35.599254  -21.527106  -55.609088  -58.841834   33.761716   38.754861    2.104813   -0.969251  -69.964008   15.048102   65.744603   80.604009   30.365972  -16.719655   29.485593   11.351144  -40.800553   16.224385   -8.803740   54.151137  -12.791968   -3.270034   16.362143   97.597804   41.865735   12.037921    9.795982    5.789958   32.385317    5.605883   -0.043853   27.090967
  -35.499580  -21.375465  -55.291080  -58.893966   34.045512   38.629864    2.086497   -0.840263  -70.148265   15.041273   65.681816   80.887335   30.244479  -16.848039   29.405779   11.355580  -40.918286   16.249697   -9.144048   53.742445  -12.624425   -3.317404   16.357811   97.610233   41.981976   12.038787    9.824589    5.852656   32.531318    5.549505   -0.076132   27.167435
  -35.399793  -21.223186  -54.973469  -58.944752   34.335611   38.503286    2.067755   -0.712712  -70.330352   15.034512   65.619263   81.172356   30.124182  -16.978487   29.326741   11.359948  -41.034790   16.275183   -9.480769   53.343474  -12.456921   -3.365023   16.353573   97.621513   42.098769   12.039619    9.853048    5.916375   32.678289    5.494051   -0.107725   27.242780
  -35.299883  -21.070272  -54.656289  -58.994196   34.632165   38.375103    2.048588   -0.586583  -70.510284   15.027817   65.556934   81.459063   30.005066  -17.111048   29.248472   11.364246  -41.150083   16.300843   -9.813916   52.953937  -12.289480   -3.412901   16.349428   97.631642   42.216123   12.040419    9.881360    5.981117   32.826223    5.439483   -0.138622   27.317003
  -35.199838  -20.916729  -54.339573  -59.042302   34.935327   38.245295    2.028995   -0.461859  -70.688077   15.021189   65.494818   81.747447   29.887119  -17.245770   29.170966   11.368475  -41.264185   16.326679  -10.143505   52.573551  -12.122128   -3.461049   16.345375   97.640622   42.334049   12.041187    9.909526    6.046882   32.975112    5.385761   -0.168815   27.390101
