       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   29.100120   38.751110   -9.227142   36.063419   60.652527  -23.449020   46.701157   45.485006   41.992080   42.632352    3.159091  -59.389450   63.990417   44.535592   82.796436   47.472276   13.158886   62.279610  -16.043369   49.473741   40.657704   38.583132   60.573930    3.956556  -40.763853   43.760811   47.521988  -16.675704   32.632293   48.434847   14.145853  -25.475803
   29.273734   38.822655   -9.261408   35.963001   60.636682  -23.615539   46.691082   45.497777   41.955687   42.807679    2.876662  -59.327790   63.828409   44.577622   83.082076   47.464105   13.436673   62.406496  -15.786438   49.346018   40.710574   38.720163   60.618763    4.271419  -41.006850   43.671568   47.537360  -16.943220   32.304223   48.419052   13.890311  -25.285238
   29.445938   38.893359   -9.293902   35.861359   60.620620  -23.780461   46.680994   45.510513   41.918966   42.981730    2.594558  -59.263002   63.667460   44.619027   83.366708   47.455709   13.713831   62.534679  -15.528900   49.216919   40.762867   38.855665   60.662431    4.586475  -41.249060   43.580976   47.552768  -17.210312   31.976085   48.403305   13.634206  -25.093239
   29.616725   38.963234   -9.324622   35.758479   60.604329  -23.943773   46.670890   45.523214   41.881911   43.154496    2.312787  -59.195105   63.507588   44.659814   83.650278   47.447084   13.990342   62.664166  -15.270766   49.086445   40.814592   38.989641   60.704952    4.901722  -41.490471   43.489028   47.568214  -17.476968   31.647883   48.387604   13.377552  -24.899819
   29.786086   39.032292   -9.353566   35.654350   60.587795  -24.105460   46.660772   45.535882   41.844519   43.325969    2.031354  -59.124121   63.348812   44.699993   83.932726   47.438228   14.266187   62.794964  -15.012046   48.954596   40.865758   39.122092   60.746344    5.217157  -41.731069   43.395719   47.583699  -17.743180   31.319622   48.371950   13.120360  -24.704993
   29.954014   39.100544   -9.380731   35.548956   60.571002  -24.265509   46.650640   45.548515   41.806784   43.496142    1.750267  -59.050071   63.191149   44.739573   84.213983   47.429136   14.541347   62.927080  -14.752753   48.821372   40.916373   39.253020   60.786625    5.532777  -41.970845   43.301040   47.599221  -18.008938   30.991304   48.356342   12.862641  -24.508776
   30.120501   39.168000   -9.406115   35.442287   60.553938  -24.423905   46.640492   45.561115   41.768702   43.665008    1.469533  -58.972979   63.034617   44.778563   84.493966   47.419804   14.815801   63.060521  -14.492896   48.686774   40.966444   39.382428   60.825813    5.848582  -42.209784   43.204986   47.614784  -18.274233   30.662935   48.340779   12.604407  -24.311180
   30.285541   39.234673   -9.429716   35.334329   60.536588  -24.580634   46.630330   45.573682   41.730268   43.832558    1.189157  -58.892867   62.879229   44.816972   84.772577   47.410229   15.089531   63.195294  -14.232486   48.550804   41.015981   39.510320   60.863928    6.164567  -42.447874   43.107552   47.630385  -18.539054   30.334517   48.325261   12.345669  -24.112222
   30.449130   39.300572   -9.451533   35.225069   60.518937  -24.735682   46.620153   45.586216   41.691476   43.998786    0.909146  -58.809759   62.725001   44.854808   85.049701   47.400406   15.362518   63.331405  -13.971535   48.413462   41.064990   39.636699   60.900988    6.480731  -42.685103   43.008731   47.646028  -18.803392   30.006055   48.309789   12.086440  -23.911913
   30.611260   39.365709   -9.471564   35.114495   60.500970  -24.889035   46.609961   45.598717   41.652321   44.163685    0.629508  -58.723679   62.571946   44.892079   85.325194   47.390331   15.634741   63.468861  -13.710053   48.274751   41.113481   39.761569   60.937011    6.797071  -42.921457   42.908519   47.661711  -19.067236   29.677552   48.294360   11.826729  -23.710269
   30.771929   39.430094   -9.489808   35.002594   60.482674  -25.040678   46.599753   45.611186   41.612799   44.327249    0.350248  -58.634654   62.420076   44.928795   85.598884   47.380000   15.906181   63.607667  -13.448050   48.134672   41.161459   39.884933   60.972016    7.113585  -43.156924   42.806910   47.677435  -19.330578   29.349011   48.278976   11.566549  -23.507303
   30.931132   39.493739   -9.506262   34.889356   60.464032  -25.190599   46.589531   45.623624   41.572904   44.489469    0.071375  -58.542707   62.269403   44.964964   85.870554   47.369408   16.176817   63.747829  -13.185537   47.993227   41.208934   40.006797   61.006023    7.430271  -43.391489   42.703901   47.693202  -19.593406   29.020437   48.263635   11.305910  -23.303029
   31.088865   39.556653   -9.520927   34.774767   60.445030  -25.338782   46.579293   45.636029   41.532630   44.650341   -0.207107  -58.447866   62.119937   45.000594   86.139933   47.358552   16.446631   63.889352  -12.922525   47.850420   41.255912   40.127165   61.039050    7.747125  -43.625139   42.599486   47.709011  -19.855712   28.691832   48.248338   11.044824  -23.097461
