       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -13.355063   74.942617   38.736490   50.225345   57.921909   46.195193   48.678604   26.193393   50.204731  -39.474410   50.254307    6.285495   36.728255   15.908984   13.880622   52.650561   -4.748382   69.873439   10.118886   52.536590  -24.559202   -0.779729   -4.232405  -45.238851   35.413013   60.976165   44.987010   37.004466   64.306463   46.074570   58.037656  -34.875083
  -13.550245   74.748653   38.605784   50.217785   57.859525   46.157977   48.691967   26.419706   50.202614  -39.233211   50.235290    5.992137   36.929882   16.154928   14.162992   52.674896   -4.902489   70.181170    9.897113   52.514928  -24.592142   -1.079185   -3.915869  -45.147712   35.098914   61.068552   45.149205   36.694094   64.308577   46.107053   57.818690  -35.138741
  -13.744075   74.556071   38.473453   50.210106   57.797352   46.120403   48.705273   26.645525   50.200439  -38.990763   50.216245    5.699065   37.130171   16.400764   14.445217   52.699321   -5.055209   70.488346    9.675767   52.493382  -24.622743   -1.378637   -3.599089  -45.054265   34.784767   61.161926   45.309972   36.383444   64.310951   46.139238   57.597813  -35.401695
  -13.936539   74.364875   38.339485   50.202307   57.735406   46.082466   48.718522   26.870836   50.198204  -38.747084   50.197171    5.406285   37.329112   16.646472   14.727292   52.723838   -5.206530   70.794955    9.454861   52.471950  -24.651003   -1.678081   -3.282067  -44.958526   34.470578   61.256294   45.469305   36.072522   64.313579   46.171129   57.375062  -35.663934
  -14.127628   74.175071   38.203868   50.194386   57.673700   46.044160   48.731714   27.095628   50.195910  -38.502192   50.178066    5.113801   37.526691   16.892032   15.009211   52.748450   -5.356443   71.100985    9.234405   52.450630  -24.676919   -1.977512   -2.964806  -44.860509   34.156348   61.351666   45.627199   35.761338   64.316454   46.202731   57.150473  -35.925447
  -14.317328   73.986664   38.066591   50.186342   57.612248   46.005479   48.744851   27.319886   50.193556  -38.256102   50.158929    4.821620   37.722897   17.137424   15.290969   52.773159   -5.504935   71.406424    9.014413   52.429422  -24.700490   -2.276926   -2.647309  -44.760230   33.842084   61.448050   45.783648   35.449897   64.319570   46.234049   56.924080  -36.186223
  -14.505627   73.799658   37.927643   50.178174   57.551062   45.966418   48.757931   27.543596   50.191142  -38.008832   50.139758    4.529746   37.917719   17.382625   15.572560   52.797967   -5.651996   71.711258    8.794895   52.408323  -24.721712   -2.576320   -2.329577  -44.657706   33.527787   61.545454   45.938647   35.138207   64.322919   46.265084   56.695919  -36.446250
  -14.692515   73.614058   37.787013   50.169881   57.490154   45.926970   48.770957   27.766746   50.188669  -37.760397   50.120553    4.238184   38.111146   17.627616   15.853979   52.822876   -5.797615   72.015474    8.575864   52.387333  -24.740586   -2.875690   -2.011614  -44.552951   33.213463   61.643886   46.092191   34.826276   64.326495   46.295843   56.466022  -36.705516
  -14.877979   73.429868   37.644692   50.161461   57.429537   45.887131   48.783928   27.989322   50.186136  -37.510814   50.101312    3.946940   38.303165   17.872375   16.135220   52.847889   -5.941782   72.319059    8.357332   52.366449  -24.757109   -3.175031   -1.693422  -44.445982   32.899114   61.743354   46.244277   34.514109   64.330289   46.326327   56.234425  -36.964012
  -15.062007   73.247090   37.500669   50.152914   57.369219   45.846893   48.796844   28.211309   50.183542  -37.260098   50.082033    3.656020   38.493767   18.116880   16.416278   52.873008   -6.084484   72.621997    8.139311   52.345671  -24.771281   -3.474340   -1.375003  -44.336815   32.584745   61.843865   46.394899   34.201715   64.334295   46.356542   56.001159  -37.221723
