       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -17.954542   69.795318   33.654278   48.421465   54.052791   43.633353   47.085193   28.788094   48.326466  -34.954123   47.719706   -0.389619   40.198678   22.077606   20.474242   52.093511   -5.802740   76.089486    7.400196   49.940825  -26.368025   -9.958304    2.209684  -41.209239   27.241483   64.282019   47.010236   28.197619   62.007897   44.955197   51.490906  -42.862966
  -18.124890   69.623411   33.486937   48.411936   54.004189   43.593046   47.097332   29.002599   48.323789  -34.684699   47.700710   -0.668338   40.343100   22.299663   20.741419   52.124312   -5.927454   76.395397    7.195499   49.922877  -26.356486  -10.255899    2.529638  -41.061489   26.932693   64.419364   47.154844   27.879215   62.001930   44.979321   51.222826  -43.105854
  -18.293673   69.452833   33.317876   48.402245   53.955913   43.552339   47.109431   29.216430   48.321048  -34.414419   47.681667   -0.946641   40.485978   22.520991   21.008224   52.155307   -6.050628   76.700778    6.991398   49.905000  -26.342565  -10.553384    2.849762  -40.911911   26.623914   64.557898   47.298002   27.560727   61.996051   45.003266   50.953752  -43.347715
  -18.460880   69.283591   33.147093   48.392391   53.907965   43.511227   47.121489   29.429572   48.318243  -34.143296   47.662577   -1.224523   40.627310   22.741567   21.274650   52.186501   -6.172250   77.005622    6.787903   49.887193  -26.326265  -10.850756    3.170054  -40.760523   26.315149   64.697621   47.439706   27.242159   61.990252   45.027034   50.683706  -43.588534
  -18.626498   69.115686   32.974590   48.382371   53.860346   43.469704   47.133509   29.642013   48.315374  -33.871341   47.643438   -1.501978   40.767097   22.961369   21.540689   52.217895   -6.292313   77.309922    6.585027   49.869454  -26.307590  -11.148012    3.490513  -40.607342   26.006402   64.838531   47.579956   26.923517   61.984522   45.050627   50.412709  -43.828294
  -18.790515   68.949121   32.800368   48.372184   53.813059   43.427762   47.145488   29.853741   48.312441  -33.598565   47.624248   -1.779000   40.905336   23.180375   21.806333   52.249495   -6.410805   77.613669    6.382782   49.851784  -26.286541  -11.445147    3.811135  -40.452386   25.697677   64.980624   47.718749   26.604803   61.978851   45.074048   50.140782  -44.066978
  -18.952919   68.783900   32.624429   48.361827   53.766104   43.385397   47.157429   30.064744   48.309442  -33.324980   47.605007   -2.055581   41.042028   23.398563   22.071575   52.281303   -6.527718   77.916854    6.181180   49.834181  -26.263122  -11.742158    4.131919  -40.295673   25.388978   65.123899   47.856084   26.286022   61.973230   45.097298   49.867945  -44.304568
  -19.113700   68.620023   32.446774   48.351297   53.719482   43.342600   47.169332   30.275008   48.306379  -33.050598   47.585713   -2.331715   41.177174   23.615910   22.336406   52.313322   -6.643042   78.219470    5.980233   49.816644  -26.237337  -12.039040    4.452863  -40.137219   25.080308   65.268352   47.991959   25.967179   61.967648   45.120380   49.594218  -44.541049
  -19.272844   68.457494   32.267407   48.340594   53.673195   43.299367   47.181195   30.484522   48.303251  -32.775428   47.566364   -2.607396   41.310773   23.832394   22.600820   52.345558   -6.756768   78.521508    5.779953   49.799173  -26.209190  -12.335790    4.773965  -39.977044   24.771671   65.413979   48.126373   25.648276   61.962095   45.143295   49.319620  -44.776401
  -19.430341   68.296312   32.086332   48.329715   53.627243   43.255690   47.193021   30.693273   48.300057  -32.499483   47.546961   -2.882617   41.442826   24.047994   22.864807   52.378012   -6.868887   78.822959    5.580351   49.781766  -26.178686  -12.632403    5.095222  -39.815163   24.463070   65.560776   48.259326   25.329317   61.956560   45.166046   49.044170  -45.010608
  -19.586178   68.136478   31.903553   48.318658   53.581626   43.211562   47.204809   30.901248   48.296798  -32.222771   47.527500   -3.157372   41.573335   24.262688   23.128360   52.410689   -6.979389   79.123814    5.381439   49.764423  -26.145828  -12.928877    5.416634  -39.651596   24.154511   65.708737   48.390818   25.010308   61.951033   45.188634   48.767888  -45.243650
  -19.740345   67.977994   31.719074   48.307419   53.536344   43.166977   47.216560   31.108435   48.293472  -31.945305   47.507981   -3.431653   41.702302   24.476453   23.391470   52.443593   -7.088265   79.424064    5.183230   49.747143  -26.110621  -13.225206    5.738197  -39.486359   23.845995   65.857857   48.520849   24.691251   61.945503   45.211063   48.490792  -45.475510
