       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   46.858082    6.077828   35.138334   27.614974    7.773807   14.882649   20.551762   65.902811   22.360903   25.571363   14.418255  -48.707766  -13.339241   21.452779  -56.632709   28.828230    5.531052   39.218666   -8.294566   15.480045   73.832652  103.179904   -3.329278  -67.361493  -24.505491   36.797036   67.031126   66.190896   -0.244370   17.752770   88.503663   77.578091
   47.051728    6.179568   35.236730   27.664952    7.907843   14.858606   20.559160   65.792610   22.382442   25.409244   14.406381  -48.749144  -13.130626   21.483726  -56.506620   28.825349    5.667560   39.348089   -8.254765   15.506602   74.099022  103.095620   -3.372972  -67.056385  -24.479100   36.934203   66.795728   66.106166   -0.426453   17.766325   88.237133   77.352124
   47.246474    6.278851   35.335486   27.715269    8.039771   14.834351   20.566599   65.681104   22.404021   25.249158   14.394350  -48.791629  -12.921739   21.514012  -56.379565   28.822791    5.805006   39.483926   -8.213751   15.532858   74.364968  103.011019   -3.416503  -66.753292  -24.453464   37.074248   66.559664   66.022343   -0.610312   17.779817   87.974535   77.123501
   47.442315    6.375746   35.434592   27.765927    8.169628   14.809881   20.574079   65.568297   22.425640   25.091082   14.382158  -48.835224  -12.712609   21.543642  -56.251530   28.820557    5.943382   39.626653   -8.171526   15.558817   74.630466  102.926088   -3.459881  -66.452219  -24.428578   37.217237   66.322963   65.939408   -0.795965   17.793248   87.715805   76.892191
   47.639248    6.470322   35.534036   27.816931    8.297448   14.785196   20.581601   65.454193   22.447300   24.934993   14.369807  -48.879935  -12.503261   21.572623  -56.122500   28.818648    6.082678   39.776790   -8.128092   15.584482   74.895488  102.840817   -3.503113  -66.153170  -24.404439   37.363239   66.085655   65.857345   -0.983430   17.806619   87.460879   76.658163
   47.837267    6.562643   35.633807   27.868284    8.423265   14.760293   20.589164   65.338796   22.469002   24.780867   14.357296  -48.925766  -12.293723   21.600959  -55.992462   28.817069    6.222885   39.934912   -8.083448   15.609857   75.160010  102.755192   -3.546208  -65.856148  -24.381044   37.512323   65.847771   65.776135   -1.172726   17.819931   87.209697   76.421383
   48.036368    6.652771   35.733894   27.919991    8.547114   14.735172   20.596769   65.222111   22.490745   24.628681   14.344624  -48.972722  -12.084024   21.628655  -55.861401   28.815819    6.363994   40.101651   -8.037595   15.634945   75.424005  102.669202   -3.589175  -65.561157  -24.358391   37.664562   65.609341   65.695762   -1.363869   17.833185   86.962196   76.181821
   48.236546    6.740766   35.834285   27.972054    8.669027   14.709829   20.604416   65.104142   22.512531   24.478411   14.331790  -49.020808  -11.874189   21.655717  -55.729303   28.814901    6.505994   40.277710   -7.990536   15.659750   75.687449  102.582834   -3.632020  -65.268198  -24.336476   37.820032   65.370396   65.616209   -1.556879   17.846382   86.718318   75.939445
   48.437795    6.826686   35.934970   28.024479    8.789039   14.684265   20.612106   64.984894   22.534358   24.330035   14.318793  -49.070031  -11.664249   21.682151  -55.596153   28.814318    6.648877   40.463867   -7.942270   15.684274   75.950315  102.496076   -3.674753  -64.977273  -24.315297   37.978808   65.130968   65.537459   -1.751773   17.859524   86.478001   75.694222
   48.640109    6.910584   36.035936   28.077268    8.907180   14.658477   20.619839   64.864373   22.556228   24.183529   14.305634  -49.120394  -11.454230   21.707961  -55.461937   28.814071    6.792631   40.660989   -7.892799   15.708521   76.212578  102.408915   -3.717383  -64.688383  -24.294850   38.140971   64.891089   65.459496   -1.948567   17.872611   86.241187   75.446122
   48.843482    6.992515   36.137173   28.130426    9.023484   14.632463   20.627615   64.742584   22.578141   24.038873   14.292312  -49.171903  -11.244162   21.733153  -55.326641   28.814163    6.937247   40.870040   -7.842123   15.732494   76.474215  102.321340   -3.759917  -64.401528  -24.275135   38.306602   64.650790   65.382303   -2.147280   17.885644   86.007819   75.195111
   49.047908    7.072529   36.238669   28.183957    9.137982   14.606223   20.635434   64.619533   22.600097   23.896043   14.278825  -49.224564  -11.034074   21.757733  -55.190249   28.814596    7.082714   41.092104   -7.790245   15.756197   76.735199  102.233337   -3.802363  -64.116708  -24.256148   38.475787   64.410103   65.305865   -2.347928   17.898626   85.777839   74.941158
   49.253380    7.150674   36.340413   28.237865    9.250705   14.579754   20.643297   64.495224   22.622097   23.755017   14.265174  -49.278381  -10.823994   21.781706  -55.052748   28.815372    7.229021   41.328394   -7.737166   15.779632   76.995507  102.144894   -3.844731  -63.833922  -24.237887   38.648612   64.169061   65.230166   -2.550529   17.911556   85.551192   74.684232
