       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   44.478874   10.055627   35.343353   29.775853    6.466536   18.171940   23.748101   68.112985   25.339493   38.962886   17.704193  -39.105503  -19.339742   22.574301  -60.833788   32.078627    3.772689   50.062550   -8.659956   18.073448   68.851910  113.039015    6.614909  -55.617285  -15.953652   37.410341   70.956316   77.634171    7.289455   20.421355  106.333727   90.273521
   44.644608   10.164652   35.422374   29.814927    6.681232   18.147156   23.755737   68.027322   25.359770   38.743836   17.693035  -39.125098  -19.139922   22.627889  -60.731084   32.071095    3.892209   50.206093   -8.642103   18.109568   69.112404  112.955724    6.565407  -55.975124  -15.916898   37.495677   70.742351   77.512009    7.122615   20.440406  105.938305   90.104023
   44.811448   10.270443   35.501958   29.854219    6.892450   18.122146   23.763402   67.940335   25.380069   38.527395   17.681704  -39.145676  -18.939035   22.680746  -60.627759   32.063834    4.012838   50.354178   -8.623004   18.145248   69.373019  112.872418    6.516315  -56.331292  -15.880918   37.582754   70.527452   77.391400    6.954180   20.459331  105.548319   89.932650
   44.979394   10.373131   35.582102   29.893730    7.100239   18.096909   23.771096   67.852027   25.400392   38.313540   17.670200  -39.167240  -18.737090   22.732877  -60.523800   32.056844    4.134572   50.507017   -8.602662   18.180493   69.633730  112.789086    6.467622  -56.685761  -15.845706   37.671605   70.311641   77.272315    6.784127   20.478131  105.163713   89.759374
   45.148446   10.472841   35.662799   29.933463    7.304649   18.071442   23.778821   67.762399   25.420737   38.102244   17.658523  -39.189793  -18.534096   22.784284  -60.419195   32.050126    4.257402   50.664833   -8.581075   18.215310   69.894514  112.705717    6.419321  -57.038505  -15.811255   37.762266   70.094943   77.154727    6.612432   20.496810  104.784432   89.584170
   45.318604   10.569689   35.744047   29.973419    7.505729   18.045743   23.786576   67.671454   25.441105   37.893484   17.646672  -39.213338  -18.330066   22.834973  -60.313930   32.043680    4.381324   50.827864   -8.558244   18.249703   70.155344  112.622299    6.371402  -57.389496  -15.777559   37.854774   69.877382   77.038609    6.439073   20.515368  104.410418   89.407011
   45.489868   10.663788   35.825839   30.013602    7.703529   18.019812   23.794361   67.579193   25.461497   37.687234   17.634646  -39.237879  -18.125008   22.884946  -60.207994   32.037508    4.506331   50.996360   -8.534171   18.283679   70.416195  112.538821    6.323858  -57.738710  -15.744612   37.949165   69.658985   76.923934    6.264025   20.533808  104.041612   89.227872
   45.662237   10.755242   35.908171   30.054013    7.898099   17.993645   23.802177   67.485618   25.481912   37.483470   17.622445  -39.263419  -17.918937   22.934208  -60.101374   32.031610    4.632416   51.170591   -8.508854   18.317243   70.677043  112.455272    6.276678  -58.086122  -15.712407   38.045478   69.439776   76.810677    6.087267   20.552132  103.677955   89.046726
   45.835711   10.844149   35.991037   30.094656    8.089486   17.967240   23.810024   67.390732   25.502351   37.282165   17.610069  -39.289961  -17.711863   22.982762  -59.994056   32.025987    4.759573   51.350842   -8.482295   18.350401   70.937861  112.371641    6.229856  -58.431709  -15.680941   38.143752   69.219781   76.698811    5.908774   20.570341  103.319387   88.863545
   46.010289   10.930603   36.074430   30.135531    8.277740   17.940597   23.817903   67.294537   25.522814   37.083296   17.597517  -39.317510  -17.503801   23.030614  -59.886028   32.020640    4.887793   51.537417   -8.454495   18.383157   71.198625  112.287917    6.183381  -58.775449  -15.650206   38.244027   68.999028   76.588311    5.728522   20.588437  102.965849   88.678302
   46.185969   11.014692   36.158345   30.176642    8.462910   17.913712   23.825813   67.197037   25.543301   36.886838   17.584789  -39.346068  -17.294763   23.077766  -59.777276   32.015571    5.017072   51.730642   -8.425453   18.415517   71.459308  112.204088    6.137245  -59.117320  -15.620199   38.346343   68.777543   76.479153    5.546489   20.606422  102.617278   88.490970
   46.362749   11.096501   36.242775   30.217991    8.645044   17.886585   23.833756   67.098235   25.563812   36.692765   17.571883  -39.375640  -17.084765   23.124222  -59.667788   32.010780    5.147400   51.930863   -8.395170   18.447487   71.719886  112.120143    6.091441  -59.457302  -15.590913   38.450743   68.555354   76.371312    5.362651   20.624298  102.273614   88.301522
   46.540630   11.176108   36.327714   30.259580    8.824190   17.859212   23.841731   66.998132   25.584349   36.501054   17.558801  -39.406230  -16.873820   23.169988  -59.557549   32.006268    5.278771   52.138450   -8.363647   18.479071   71.980333  112.036071    6.045959  -59.795376  -15.562345   38.557270   68.332489   76.264764    5.176984   20.642068  101.934796   88.109930
   46.719608   11.253589   36.413154   30.301412    9.000395   17.831592   23.849738   66.896733   25.604910   36.311679   17.545540  -39.437841  -16.661946   23.215067  -59.446548   32.002036    5.411178   52.353800   -8.330884   18.510274   72.240624  111.951860    6.000792  -60.131523  -15.534489   38.665969   68.108975   76.159485    4.989464   20.659731  101.600762   87.916166
   46.899682   11.329014   36.499089   30.343491    9.173707   17.803723   23.857779   66.794042   25.625496   36.124616   17.532100  -39.470478  -16.449158   23.259462  -59.334770   31.998087    5.544612   52.577338   -8.296882   18.541102   72.500733  111.867500    5.955929  -60.465725  -15.507341   38.776885   67.884842   76.055452    4.800069   20.677291  101.271451   87.720201
   47.080849   11.402452   36.585510   30.385817    9.344173   17.775604   23.865853   66.690062   25.646107   35.939841   17.518481  -39.504145  -16.235473   23.303179  -59.222202   31.994420    5.679065   52.809519   -8.261642   18.571558   72.760634  111.782977    5.911365  -60.797967  -15.480897   38.890064   67.660119   75.952643    4.608775   20.694749  100.946799   87.522007
   47.263106   11.473968   36.672410   30.428394    9.511838   17.747231   23.873960   66.584796   25.666745   35.757329   17.504682  -39.538846  -16.020908   23.346221  -59.108831   31.991038    5.814531   53.050832   -8.225163   18.601648   73.020302  111.698282    5.867089  -61.128233  -15.455152   39.005554   67.434835   75.851034    4.415558   20.712106  100.626746   87.321556
